"","freq","word1","word2","word3","word4","word5"
"745",2,"a","great","place","to","be"
"746",2,"a","great","place","to","start"
"747",2,"a","great","place","to","watch"
"748",3,"a","great","place","to","work"
"749",2,"a","great","response","to","the"
"750",2,"a","great","rest","of","the"
"751",2,"a","great","sense","of","humor"
"752",3,"a","great","show","last","night"
"753",2,"a","great","start","in","the"
"754",2,"a","great","start","to","a"
"755",3,"a","great","start","to","the"
"756",2,"a","great","start","to","your"
"757",2,"a","great","starting","point","for"
"758",2,"a","great","time","as","well"
"759",9,"a","great","time","at","the"
"760",6,"a","great","time","at","unk"
"761",2,"a","great","time","hope","you"
"762",2,"a","great","time","in","boston"
"763",3,"a","great","time","last","night"
"764",2,"a","great","time","listening","to"
"765",2,"a","great","time","thanks","for"
"766",2,"a","great","time","to","try"
"767",2,"a","great","time","with","my"
"768",2,"a","great","unk","and","to"
"769",2,"a","great","way","to","capture"
"770",2,"a","great","way","to","end"
"771",6,"a","great","way","to","get"
"772",2,"a","great","way","to","incorporate"
"773",3,"a","great","way","to","learn"
"774",3,"a","great","way","to","see"
"775",2,"a","great","way","to","spend"
"776",5,"a","great","way","to","start"
"777",3,"a","great","way","to","stay"
"778",2,"a","great","week","as","well"
"779",4,"a","great","week","so","far"
"780",2,"a","great","week","take","care"
"781",2,"a","great","weekend","at","the"
"782",2,"a","great","weekend","i'll","be"
"783",3,"a","greater","share","of","their"
"784",2,"a","greyhound","during","the","transition"
"785",3,"a","group","of","friends","to"
"786",3,"a","group","of","or","so"
"787",2,"a","group","of","slightly","older"
"788",2,"a","group","of","three","men"
"789",3,"a","group","of","young","men"
"790",2,"a","group","of","young","women"
"791",2,"a","group","that","pushed","for"
"792",2,"a","guinea","pig","in","a"
"793",2,"a","gun","in","his","waistband"
"794",2,"a","gun","to","my","head"
"795",3,"a","gunshot","wound","to","the"
"796",3,"a","guy","who","likes","to"
"797",2,"a","guy","who","spends","his"
"798",2,"a","half","hour","before","i"
"799",2,"a","half","since","i","have"
"800",2,"a","happy","birthday","from","you"
"801",2,"a","happy","birthday","kimberly","please"
"802",2,"a","happy","new","year","to"
"803",2,"a","harbinger","of","what's","to"
"804",2,"a","hard","and","fast","rule"
"805",2,"a","hard","time","believing","he"
"806",2,"a","hard","time","finding","a"
"807",2,"a","hard","time","waking","up"
"808",2,"a","head","full","of","unk"
"809",2,"a","head","injury","in","a"
"810",2,"a","healthy","dose","of","sarcasm"
"811",2,"a","heart","attack","in","his"
"812",7,"a","heck","of","a","lot"
"813",7,"a","hell","of","a","lot"
"814",2,"a","hell","of","a","ride"
"815",2,"a","high","near","calm","wind"
"816",3,"a","high","near","north","northwest"
"817",2,"a","high","profile","event","and"
"818",2,"a","high","school","athletic","director"
"819",2,"a","high","water","mark","for"
"820",3,"a","hit","and","miss","affair"
"821",2,"a","hole","in","her","heart"
"822",2,"a","hole","in","the","bottom"
"823",4,"a","hole","in","the","roof"
"824",4,"a","home","assessed","at","in"
"825",2,"a","home","away","from","home"
"826",2,"a","home","in","ocean","city"
"827",5,"a","home","in","the","block"
"828",4,"a","home","on","the","block"
"829",2,"a","home","originally","built","in"
"830",3,"a","home","run","for","the"
"831",2,"a","home","with","a","pool"
"832",2,"a","home","with","an","assessed"
"833",2,"a","home","with","pool","built"
"834",2,"a","homeless","guy","living","under"
"835",2,"a","homeless","man","offers","to"
"836",3,"a","homepage","is","not","a"
"837",2,"a","horse","and","helping","your"
"838",2,"a","hour","and","a","half"
"839",2,"a","house","committee","about","her"
"840",2,"a","house","in","the","block"
"841",2,"a","house","into","a","home"
"842",2,"a","huge","amount","of","unk"
"843",4,"a","huge","chunk","of","the"
"844",7,"a","huge","fan","of","the"
"845",2,"a","huge","fan","of","yours"
"846",2,"a","huge","inspiration","to","me"
"847",3,"a","huge","part","of","my"
"848",3,"a","huge","part","of","our"
"849",2,"a","huge","sigh","of","relief"
"850",7,"a","huge","thank","you","to"
"851",2,"a","human","being","there","is"
"852",2,"a","inch","tail","at","the"
"853",4,"a","jack","of","all","trades"
"854",2,"a","jet","all","the","way"
"855",2,"a","jet","you're","a","jet"
"856",2,"a","job","is","a","job"
"857",2,"a","job","with","the","u"
"858",2,"a","journalist","when","she","posted"
"859",2,"a","joy","to","watch","so"
"860",2,"a","joy","to","work","with"
"861",2,"a","jury","acquitted","him","of"
"862",2,"a","justice","of","the","peace"
"863",2,"a","key","component","of","this"
"864",2,"a","key","indicator","of","a"
"865",2,"a","key","measure","of","a"
"866",2,"a","key","role","in","determining"
"867",4,"a","key","role","in","the"
"868",2,"a","key","to","the","city"
"869",5,"a","kick","out","of","it"
"870",2,"a","kick","out","of","seeing"
"871",2,"a","kick","out","of","that"
"872",2,"a","kid","at","the","time"
"873",2,"a","kid","i","used","to"
"874",2,"a","kiss","is","a","lovely"
"875",2,"a","kiss","on","the","first"
"876",2,"a","knight","of","malta","and"
"877",2,"a","knock","at","the","door"
"878",2,"a","knock","on","the","door"
"879",2,"a","lack","of","respect","for"
"880",5,"a","lady","think","like","a"
"881",5,"a","larceny","was","reported","at"
"882",2,"a","large","bowl","combine","flour"
"883",3,"a","large","bowl","combine","the"
"884",3,"a","large","bowl","with","a"
"885",2,"a","large","majority","of","the"
"886",2,"a","large","mixing","bowl","and"
"887",2,"a","large","mixing","bowl","combine"
"888",2,"a","large","number","of","unk"
"889",5,"a","large","part","of","the"
"890",3,"a","large","portion","of","the"
"891",5,"a","large","skillet","over","medium"
"892",2,"a","last","minute","addition","to"
"893",2,"a","late","night","e","mail"
"894",2,"a","late","start","to","the"
"895",3,"a","law","enforcement","officer","to"
"896",2,"a","law","professor","at","the"
"897",3,"a","lead","after","one","quarter"
"898",3,"a","lead","in","the","best"
"899",3,"a","lead","in","the","final"
"900",4,"a","lead","in","the","first"
"901",4,"a","lead","in","the","second"
"902",2,"a","lead","in","the","third"
"903",2,"a","lead","in","the","western"
"904",2,"a","lead","in","their","eastern"
"905",2,"a","lead","to","goals","or"
"906",2,"a","lead","with","about","minutes"
"907",2,"a","lead","with","minutes","to"
"908",3,"a","leader","and","a","follower"
"909",2,"a","leap","of","faith","even"
"910",2,"a","lesson","to","be","learned"
"911",3,"a","letter","to","the","editor"
"912",4,"a","life","by","what","we"
"913",2,"a","life","making","mistakes","is"
"914",4,"a","life","of","its","own"
"915",2,"a","life","spent","doing","nothing"
"916",2,"a","light","tap","on","the"
"917",2,"a","light","training","session","on"
"918",2,"a","limb","that's","where","the"
"919",2,"a","limited","number","of","people"
"920",2,"a","limited","number","of","tickets"
"921",3,"a","link","to","an","article"
"922",3,"a","link","to","the","past"
"923",2,"a","link","to","your","project"
"924",2,"a","link","to","your","website"
"925",2,"a","list","of","all","of"
"926",2,"a","list","of","all","the"
"927",2,"a","list","of","questions","which"
"928",2,"a","list","of","things","i"
"929",2,"a","list","of","things","that"
"930",3,"a","list","of","things","to"
"931",3,"a","little","at","a","time"
"932",2,"a","little","before","my","time"
"933",2,"a","little","birdie","told","me"
"934",4,"a","little","bit","and","then"
"935",2,"a","little","bit","at","a"
"936",2,"a","little","bit","at","the"
"937",2,"a","little","bit","he","said"
"938",2,"a","little","bit","more","about"
"939",3,"a","little","bit","more","and"
"940",2,"a","little","bit","more","of"
"941",2,"a","little","bit","obsessed","with"
"942",16,"a","little","bit","of","a"
"943",2,"a","little","bit","of","black"
"944",2,"a","little","bit","of","both"
"945",10,"a","little","bit","of","everything"
"946",2,"a","little","bit","of","heaven"
"947",2,"a","little","bit","of","it"
"948",2,"a","little","bit","of","luck"
"949",2,"a","little","bit","of","that"
"950",2,"a","little","bit","of","the"
"951",6,"a","little","bit","of","time"
"952",2,"a","little","bit","of","unk"
"953",3,"a","little","bit","of","your"
"954",3,"a","little","bit","on","the"
"955",2,"a","little","bit","out","of"
"956",2,"a","little","bit","over","the"
"957",2,"a","little","bit","the","next"
"958",2,"a","little","bit","when","we"
"959",4,"a","little","break","from","the"
"960",2,"a","little","brother","named","jack"
"961",2,"a","little","closer","to","the"
"962",2,"a","little","different","than","the"
"963",3,"a","little","drunk","on","you"
"964",2,"a","little","goes","a","long"
"965",2,"a","little","insecure","i","make"
"966",2,"a","little","known","fact","that"
"967",2,"a","little","late","on","the"
"968",2,"a","little","late","on","this"
"969",2,"a","little","less","than","one"
"970",2,"a","little","more","he","said"
"971",2,"a","little","more","i","can"
"972",2,"a","little","more","of","the"
"973",2,"a","little","more","ready","to"
"974",6,"a","little","more","than","a"
"975",2,"a","little","more","than","half"
"976",2,"a","little","more","than","miles"
"977",2,"a","little","more","than","years"
"978",2,"a","little","nervous","about","the"
"979",2,"a","little","nervous","because","i"
"980",2,"a","little","over","a","month"
"981",5,"a","little","over","a","week"
"982",5,"a","little","over","a","year"
"983",2,"a","little","over","the","top"
"984",3,"a","little","over","two","months"
"985",2,"a","little","overwhelming","for","me"
"986",2,"a","little","smaller","than","the"
"987",2,"a","little","soft","kiss","on"
"988",4,"a","little","something","like","this"
"989",2,"a","little","too","much","for"
"990",2,"a","little","too","much","like"
"991",2,"a","little","too","small","to"
"992",2,"a","little","under","the","weather"
"993",2,"a","little","unk","at","the"
"994",2,"a","little","voice","inside","of"
"995",2,"a","little","water","in","the"
"996",2,"a","little","ways","down","the"
"997",2,"a","little","while","and","i"
"998",2,"a","little","while","i","have"
"999",2,"a","little","while","to","get"
"1000",4,"a","living","by","what","we"
"1001",2,"a","living","self","education","will"
"1002",2,"a","loaf","of","bread","and"
"1003",2,"a","local","community","consensus","we're"
"1004",2,"a","long","criminal","history","including"
"1005",2,"a","long","day","of","work"
"1006",2,"a","long","hard","look","at"
"1007",2,"a","long","history","of","environmental"
"1008",2,"a","long","line","of","unk"
"1009",2,"a","long","list","of","people"
"1010",2,"a","long","look","at","the"
"1011",2,"a","long","night","ahead","of"
"1012",2,"a","long","race","it","is"
"1013",2,"a","long","road","to","recovery"
"1014",2,"a","long","standing","tradition","of"
"1015",2,"a","long","stretch","of","the"
"1016",2,"a","long","stretch","of","time"
"1017",3,"a","long","time","ago","and"
"1018",3,"a","long","time","ago","but"
"1019",3,"a","long","time","ago","he"
"1020",3,"a","long","time","ago","i"
"1021",2,"a","long","time","ago","so"
"1022",3,"a","long","time","ago","that"
"1023",3,"a","long","time","and","i"
"1024",4,"a","long","time","but","i"
"1025",2,"a","long","time","but","it"
"1026",2,"a","long","time","coming","and"
"1027",2,"a","long","time","for","a"
"1028",2,"a","long","time","he","said"
"1029",2,"a","long","time","i","have"
"1030",2,"a","long","time","i","was"
"1031",2,"a","long","time","if","you"
"1032",2,"a","long","time","in","coming"
"1033",2,"a","long","time","it","was"
"1034",2,"a","long","time","now","i've"
"1035",7,"a","long","time","since","i"
"1036",4,"a","long","time","since","i've"
"1037",4,"a","long","time","to","be"
"1038",2,"a","long","time","to","dry"
"1039",3,"a","long","time","to","get"
"1040",2,"a","long","walk","to","the"
"1041",3,"a","long","way","from","the"
"1042",2,"a","long","way","in","determining"
"1043",2,"a","long","way","in","helping"
"1044",21,"a","long","way","to","go"
"1045",2,"a","long","ways","to","go"
"1046",4,"a","longer","period","of","time"
"1047",2,"a","longtime","critic","of","the"
"1048",2,"a","look","at","my","previous"
"1049",2,"a","look","at","some","of"
"1050",2,"a","look","at","the","numbers"
"1051",2,"a","look","at","the","video"
"1052",2,"a","loss","to","the","clippers"
"1053",2,"a","loss","to","the","los"
"1054",2,"a","lot","better","than","i"
"1055",4,"a","lot","better","than","it"
"1056",2,"a","lot","better","than","the"
"1057",3,"a","lot","but","there","was"
"1058",2,"a","lot","easier","for","me"
"1059",2,"a","lot","going","on","and"
"1060",3,"a","lot","going","on","in"
"1061",2,"a","lot","harder","than","i"
"1062",2,"a","lot","in","common","but"
"1063",2,"a","lot","more","about","the"
"1064",2,"a","lot","more","going","on"
"1065",2,"a","lot","more","than","it"
"1066",3,"a","lot","more","than","that"
"1067",2,"a","lot","more","time","on"
"1068",2,"a","lot","more","to","do"
"1069",2,"a","lot","of","affection","for"
"1070",2,"a","lot","of","attention","has"
"1071",3,"a","lot","of","attention","in"
"1072",2,"a","lot","of","attention","to"
"1073",2,"a","lot","of","chances","to"
"1074",2,"a","lot","of","changes","in"
"1075",3,"a","lot","of","confidence","in"
"1076",2,"a","lot","of","cool","things"
"1077",2,"a","lot","of","credit","for"
"1078",2,"a","lot","of","day","games"
"1079",3,"a","lot","of","demand","for"
"1080",2,"a","lot","of","demands","on"
"1081",2,"a","lot","of","different","things"
"1082",3,"a","lot","of","effort","but"
"1083",3,"a","lot","of","emphasis","on"
"1084",2,"a","lot","of","experience","with"
"1085",5,"a","lot","of","fun","and"
"1086",3,"a","lot","of","fun","at"
"1087",3,"a","lot","of","fun","i"
"1088",2,"a","lot","of","fun","making"
"1089",2,"a","lot","of","fun","so"
"1090",9,"a","lot","of","fun","to"
"1091",3,"a","lot","of","fun","together"
"1092",2,"a","lot","of","fun","we"
"1093",4,"a","lot","of","fun","with"
"1094",2,"a","lot","of","fun","working"
"1095",2,"a","lot","of","good","players"
"1096",4,"a","lot","of","good","things"
"1097",2,"a","lot","of","good","times"
"1098",2,"a","lot","of","good","work"
"1099",2,"a","lot","of","great","music"
"1100",2,"a","lot","of","ground","to"
"1101",2,"a","lot","of","growth","in"
"1102",2,"a","lot","of","guys","and"
"1103",9,"a","lot","of","hard","work"
"1104",2,"a","lot","of","hate","in"
"1105",3,"a","lot","of","heart","and"
"1106",2,"a","lot","of","holes","in"
"1107",2,"a","lot","of","inspiration","from"
"1108",2,"a","lot","of","interest","in"
"1109",2,"a","lot","of","interesting","people"
"1110",8,"a","lot","of","it","is"
"1111",2,"a","lot","of","it","was"
"1112",2,"a","lot","of","love","for"
"1113",2,"a","lot","of","material","to"
"1114",2,"a","lot","of","media","attention"
"1115",2,"a","lot","of","mocks","have"
"1116",2,"a","lot","of","money","a"
"1117",3,"a","lot","of","money","on"
"1118",2,"a","lot","of","my","friends"
"1119",2,"a","lot","of","my","life"
"1120",2,"a","lot","of","my","time"
